,date,State,Depression,Anxiety,Unemployment,ConfirmedCases,ConfirmedDeaths,StringencyIndex,GovernmentResponseIndex,ContainmentHealthIndex,EconomicSupportIndex,retail,grocery,parks,transit,work,residential,week,sin_week,cos_week
3149,2016-12-04,ID,48,41,4,,,,,,,,,,,,,48,-0.5586467658036526,0.8294056854502017
3150,2016-12-11,ID,54,52,5,,,,,,,,,,,,,49,-0.45662923739371375,0.889657090994747
3151,2016-12-18,ID,39,27,8,,,,,,,,,,,,,50,-0.34820163543439914,0.9374196611341208
3152,2016-12-25,ID,28,38,5,,,,,,,,,,,,,51,-0.23488604578098374,0.9720229140804107
3153,2017-01-01,ID,21,75,6,,,,,,,,,,,,,52,-0.11827317092136551,0.992981096013517
3154,2017-01-08,ID,57,37,8,,,,,,,,,,,,,1,0.1182731709213658,0.9929810960135169
3155,2017-01-15,ID,33,58,6,,,,,,,,,,,,,2,0.23488604578098368,0.9720229140804107
3156,2017-01-22,ID,92,55,8,,,,,,,,,,,,,3,0.34820163543439875,0.9374196611341209
3157,2017-01-29,ID,77,42,12,,,,,,,,,,,,,4,0.4566292373937131,0.8896570909947473
3158,2017-02-05,ID,56,58,5,,,,,,,,,,,,,5,0.5586467658036525,0.8294056854502018
3159,2017-02-12,ID,81,46,7,,,,,,,,,,,,,6,0.6528221181905216,0.7575112421616201
3160,2017-02-19,ID,51,67,9,,,,,,,,,,,,,7,0.7378332790417272,0.6749830015182106
3161,2017-02-26,ID,77,74,3,,,,,,,,,,,,,8,0.8124868780056813,0.5829794791144721
3162,2017-03-05,ID,46,44,3,,,,,,,,,,,,,9,0.8757349421956369,0.48279220273074486
3163,2017-03-12,ID,57,36,3,,,,,,,,,,,,,10,0.9266896074318334,0.3758275821142382
3164,2017-03-19,ID,38,41,4,,,,,,,,,,,,,11,0.9646355819083586,0.2635871660690678
3165,2017-03-26,ID,36,49,6,,,,,,,,,,,,,12,0.9890401873221639,0.14764656400248127
3166,2017-04-02,ID,67,51,3,,,,,,,,,,,,,13,0.9995608365087943,0.029633327822559667
3167,2017-04-09,ID,69,37,4,,,,,,,,,,,,,14,0.9960498426152169,-0.08879589532293478
3168,2017-04-16,ID,68,46,4,,,,,,,,,,,,,15,0.978556492299504,-0.20597861874109827
3169,2017-04-23,ID,58,32,6,,,,,,,,,,,,,16,0.9473263538541914,-0.32026985386283763
3170,2017-04-30,ID,45,77,4,,,,,,,,,,,,,17,0.9027978299657434,-0.43006520227652056
3171,2017-05-07,ID,50,58,4,,,,,,,,,,,,,18,0.8455960035018261,-0.5338233779647907
3172,2017-05-14,ID,53,46,2,,,,,,,,,,,,,19,0.7765238627180424,-0.630087843581711
3173,2017-05-21,ID,61,37,3,,,,,,,,,,,,,20,0.6965510290629972,-0.717507257044331
3174,2017-05-28,ID,11,32,3,,,,,,,,,,,,,21,0.6068001458185932,-0.7948544414133534
3175,2017-06-04,ID,53,51,3,,,,,,,,,,,,,22,0.5085311186492207,-0.8610436117673553
3176,2017-06-11,ID,43,77,4,,,,,,,,,,,,,23,0.4031234292879726,-0.9151456172430182
3177,2017-06-18,ID,26,45,3,,,,,,,,,,,,,24,0.29205677063697594,-0.9564009842765224
3178,2017-06-25,ID,11,65,4,,,,,,,,,,,,,25,0.17689027512257316,-0.9842305779475968
3179,2017-07-02,ID,39,27,4,,,,,,,,,,,,,26,0.05924062789371414,-0.9982437317643215
3180,2017-07-09,ID,37,51,3,,,,,,,,,,,,,27,-0.05924062789371389,-0.9982437317643215
3181,2017-07-16,ID,38,57,4,,,,,,,,,,,,,28,-0.1768902751225729,-0.9842305779475968
3182,2017-07-23,ID,43,31,4,,,,,,,,,,,,,29,-0.29205677063697566,-0.9564009842765224
3183,2017-07-30,ID,36,70,4,,,,,,,,,,,,,30,-0.403123429287972,-0.9151456172430186
3184,2017-08-06,ID,36,54,5,,,,,,,,,,,,,31,-0.5085311186492202,-0.8610436117673557
3185,2017-08-13,ID,42,45,4,,,,,,,,,,,,,32,-0.6068001458185934,-0.7948544414133533
3186,2017-08-20,ID,44,28,3,,,,,,,,,,,,,33,-0.6965510290629969,-0.7175072570443312
3187,2017-08-27,ID,41,34,2,,,,,,,,,,,,,34,-0.7765238627180426,-0.6300878435817109
3188,2017-09-03,ID,20,75,2,,,,,,,,,,,,,35,-0.845596003501826,-0.533823377964791
3189,2017-09-10,ID,56,49,3,,,,,,,,,,,,,36,-0.9027978299657435,-0.4300652022765204
3190,2017-09-17,ID,42,27,1,,,,,,,,,,,,,37,-0.9473263538541913,-0.32026985386283807
3191,2017-09-24,ID,69,38,3,,,,,,,,,,,,,38,-0.9785564922995039,-0.2059786187410985
3192,2017-10-01,ID,68,37,3,,,,,,,,,,,,,39,-0.9960498426152169,-0.08879589532293546
3193,2017-10-08,ID,48,14,4,,,,,,,,,,,,,40,-0.9995608365087943,0.02963332782255942
3194,2017-10-15,ID,38,58,4,,,,,,,,,,,,,41,-0.9890401873221641,0.14764656400248038
3195,2017-10-22,ID,38,37,4,,,,,,,,,,,,,42,-0.9646355819083585,0.263587166069068
3196,2017-10-29,ID,66,36,3,,,,,,,,,,,,,43,-0.9266896074318335,0.375827582114238
3197,2017-11-05,ID,87,48,3,,,,,,,,,,,,,44,-0.8757349421956372,0.48279220273074425
3198,2017-11-12,ID,56,31,5,,,,,,,,,,,,,45,-0.8124868780056815,0.5829794791144718
3199,2017-11-19,ID,71,59,6,,,,,,,,,,,,,46,-0.7378332790417279,0.6749830015182099
3200,2017-11-26,ID,74,66,10,,,,,,,,,,,,,47,-0.6528221181905214,0.7575112421616202
3201,2017-12-03,ID,37,58,4,,,,,,,,,,,,,48,-0.5586467658036526,0.8294056854502017
3202,2017-12-10,ID,61,31,3,,,,,,,,,,,,,49,-0.45662923739371375,0.889657090994747
3203,2017-12-17,ID,92,68,10,,,,,,,,,,,,,50,-0.34820163543439914,0.9374196611341208
3204,2017-12-24,ID,58,36,5,,,,,,,,,,,,,51,-0.23488604578098374,0.9720229140804107
3205,2017-12-31,ID,54,47,8,,,,,,,,,,,,,52,-0.11827317092136551,0.992981096013517
3206,2018-01-07,ID,41,48,5,,,,,,,,,,,,,1,0.1182731709213658,0.9929810960135169
3207,2018-01-14,ID,51,35,8,,,,,,,,,,,,,2,0.23488604578098368,0.9720229140804107
3208,2018-01-21,ID,54,78,9,,,,,,,,,,,,,3,0.34820163543439875,0.9374196611341209
3209,2018-01-28,ID,72,56,7,,,,,,,,,,,,,4,0.4566292373937131,0.8896570909947473
3210,2018-02-04,ID,59,57,7,,,,,,,,,,,,,5,0.5586467658036525,0.8294056854502018
3211,2018-02-11,ID,41,48,5,,,,,,,,,,,,,6,0.6528221181905216,0.7575112421616201
3212,2018-02-18,ID,59,39,7,,,,,,,,,,,,,7,0.7378332790417272,0.6749830015182106
3213,2018-02-25,ID,67,73,6,,,,,,,,,,,,,8,0.8124868780056813,0.5829794791144721
3214,2018-03-04,ID,95,48,7,,,,,,,,,,,,,9,0.8757349421956369,0.48279220273074486
3215,2018-03-11,ID,68,61,4,,,,,,,,,,,,,10,0.9266896074318334,0.3758275821142382
3216,2018-03-18,ID,84,45,2,,,,,,,,,,,,,11,0.9646355819083586,0.2635871660690678
3217,2018-03-25,ID,46,54,4,,,,,,,,,,,,,12,0.9890401873221639,0.14764656400248127
3218,2018-04-01,ID,75,67,5,,,,,,,,,,,,,13,0.9995608365087943,0.029633327822559667
3219,2018-04-08,ID,50,61,4,,,,,,,,,,,,,14,0.9960498426152169,-0.08879589532293478
3220,2018-04-15,ID,67,55,6,,,,,,,,,,,,,15,0.978556492299504,-0.20597861874109827
3221,2018-04-22,ID,67,73,5,,,,,,,,,,,,,16,0.9473263538541914,-0.32026985386283763
3222,2018-04-29,ID,37,58,5,,,,,,,,,,,,,17,0.9027978299657434,-0.43006520227652056
3223,2018-05-06,ID,56,54,3,,,,,,,,,,,,,18,0.8455960035018261,-0.5338233779647907
3224,2018-05-13,ID,62,55,3,,,,,,,,,,,,,19,0.7765238627180424,-0.630087843581711
3225,2018-05-20,ID,34,19,3,,,,,,,,,,,,,20,0.6965510290629972,-0.717507257044331
3226,2018-05-27,ID,60,63,4,,,,,,,,,,,,,21,0.6068001458185932,-0.7948544414133534
3227,2018-06-03,ID,55,77,3,,,,,,,,,,,,,22,0.5085311186492207,-0.8610436117673553
3228,2018-06-10,ID,58,79,5,,,,,,,,,,,,,23,0.4031234292879726,-0.9151456172430182
3229,2018-06-17,ID,54,76,4,,,,,,,,,,,,,24,0.29205677063697594,-0.9564009842765224
3230,2018-06-24,ID,51,39,4,,,,,,,,,,,,,25,0.17689027512257316,-0.9842305779475968
3231,2018-07-01,ID,46,34,4,,,,,,,,,,,,,26,0.05924062789371414,-0.9982437317643215
3232,2018-07-08,ID,62,69,4,,,,,,,,,,,,,27,-0.05924062789371389,-0.9982437317643215
3233,2018-07-15,ID,55,57,4,,,,,,,,,,,,,28,-0.1768902751225729,-0.9842305779475968
3234,2018-07-22,ID,25,84,5,,,,,,,,,,,,,29,-0.29205677063697566,-0.9564009842765224
3235,2018-07-29,ID,68,70,3,,,,,,,,,,,,,30,-0.403123429287972,-0.9151456172430186
3236,2018-08-05,ID,34,75,4,,,,,,,,,,,,,31,-0.5085311186492202,-0.8610436117673557
3237,2018-08-12,ID,39,52,2,,,,,,,,,,,,,32,-0.6068001458185934,-0.7948544414133533
3238,2018-08-19,ID,54,33,2,,,,,,,,,,,,,33,-0.6965510290629969,-0.7175072570443312
3239,2018-08-26,ID,54,28,2,,,,,,,,,,,,,34,-0.7765238627180426,-0.6300878435817109
3240,2018-09-02,ID,39,47,4,,,,,,,,,,,,,35,-0.845596003501826,-0.533823377964791
3241,2018-09-09,ID,48,73,3,,,,,,,,,,,,,36,-0.9027978299657435,-0.4300652022765204
3242,2018-09-16,ID,71,41,2,,,,,,,,,,,,,37,-0.9473263538541913,-0.32026985386283807
3243,2018-09-23,ID,43,18,6,,,,,,,,,,,,,38,-0.9785564922995039,-0.2059786187410985
3244,2018-09-30,ID,48,55,1,,,,,,,,,,,,,39,-0.9960498426152169,-0.08879589532293546
3245,2018-10-07,ID,48,23,6,,,,,,,,,,,,,40,-0.9995608365087943,0.02963332782255942
3246,2018-10-14,ID,58,51,3,,,,,,,,,,,,,41,-0.9890401873221641,0.14764656400248038
3247,2018-10-21,ID,58,79,3,,,,,,,,,,,,,42,-0.9646355819083585,0.263587166069068
3248,2018-10-28,ID,63,47,4,,,,,,,,,,,,,43,-0.9266896074318335,0.375827582114238
3249,2018-11-04,ID,58,69,4,,,,,,,,,,,,,44,-0.8757349421956372,0.48279220273074425
3250,2018-11-11,ID,100,68,6,,,,,,,,,,,,,45,-0.8124868780056815,0.5829794791144718
3251,2018-11-18,ID,30,43,6,,,,,,,,,,,,,46,-0.7378332790417279,0.6749830015182099
3252,2018-11-25,ID,63,56,3,,,,,,,,,,,,,47,-0.6528221181905214,0.7575112421616202
3253,2018-12-02,ID,79,40,3,,,,,,,,,,,,,48,-0.5586467658036526,0.8294056854502017
3254,2018-12-09,ID,38,68,5,,,,,,,,,,,,,49,-0.45662923739371375,0.889657090994747
3255,2018-12-16,ID,52,41,8,,,,,,,,,,,,,50,-0.34820163543439914,0.9374196611341208
3256,2018-12-23,ID,11,26,7,,,,,,,,,,,,,51,-0.23488604578098374,0.9720229140804107
3257,2018-12-30,ID,44,99,6,,,,,,,,,,,,,52,-0.11827317092136551,0.992981096013517
3258,2019-01-06,ID,56,54,9,,,,,,,,,,,,,1,0.1182731709213658,0.9929810960135169
3259,2019-01-13,ID,78,66,8,,,,,,,,,,,,,2,0.23488604578098368,0.9720229140804107
3260,2019-01-20,ID,51,53,5,,,,,,,,,,,,,3,0.34820163543439875,0.9374196611341209
3261,2019-01-27,ID,73,48,6,,,,,,,,,,,,,4,0.4566292373937131,0.8896570909947473
3262,2019-02-03,ID,62,68,8,,,,,,,,,,,,,5,0.5586467658036525,0.8294056854502018
3263,2019-02-10,ID,49,77,6,,,,,,,,,,,,,6,0.6528221181905216,0.7575112421616201
3264,2019-02-17,ID,72,21,6,,,,,,,,,,,,,7,0.7378332790417272,0.6749830015182106
3265,2019-02-24,ID,53,51,6,,,,,,,,,,,,,8,0.8124868780056813,0.5829794791144721
3266,2019-03-03,ID,91,70,5,,,,,,,,,,,,,9,0.8757349421956369,0.48279220273074486
3267,2019-03-10,ID,46,75,5,,,,,,,,,,,,,10,0.9266896074318334,0.3758275821142382
3268,2019-03-17,ID,29,51,6,,,,,,,,,,,,,11,0.9646355819083586,0.2635871660690678
3269,2019-03-24,ID,63,70,5,,,,,,,,,,,,,12,0.9890401873221639,0.14764656400248127
3270,2019-03-31,ID,61,76,7,,,,,,,,,,,,,13,0.9995608365087943,0.029633327822559667
3271,2019-04-07,ID,73,35,3,,,,,,,,,,,,,14,0.9960498426152169,-0.08879589532293478
3272,2019-04-14,ID,33,60,3,,,,,,,,,,,,,15,0.978556492299504,-0.20597861874109827
3273,2019-04-21,ID,43,41,3,,,,,,,,,,,,,16,0.9473263538541914,-0.32026985386283763
3274,2019-04-28,ID,43,32,5,,,,,,,,,,,,,17,0.9027978299657434,-0.43006520227652056
3275,2019-05-05,ID,52,27,4,,,,,,,,,,,,,18,0.8455960035018261,-0.5338233779647907
3276,2019-05-12,ID,19,50,5,,,,,,,,,,,,,19,0.7765238627180424,-0.630087843581711
3277,2019-05-19,ID,61,58,2,,,,,,,,,,,,,20,0.6965510290629972,-0.717507257044331
3278,2019-05-26,ID,53,37,3,,,,,,,,,,,,,21,0.6068001458185932,-0.7948544414133534
3279,2019-06-02,ID,49,61,3,,,,,,,,,,,,,22,0.5085311186492207,-0.8610436117673553
3280,2019-06-09,ID,50,57,4,,,,,,,,,,,,,23,0.4031234292879726,-0.9151456172430182
3281,2019-06-16,ID,59,71,3,,,,,,,,,,,,,24,0.29205677063697594,-0.9564009842765224
3282,2019-06-23,ID,43,18,2,,,,,,,,,,,,,25,0.17689027512257316,-0.9842305779475968
3283,2019-06-30,ID,15,72,5,,,,,,,,,,,,,26,0.05924062789371414,-0.9982437317643215
3284,2019-07-07,ID,42,72,1,,,,,,,,,,,,,27,-0.05924062789371389,-0.9982437317643215
3285,2019-07-14,ID,52,82,4,,,,,,,,,,,,,28,-0.1768902751225729,-0.9842305779475968
3286,2019-07-21,ID,39,56,1,,,,,,,,,,,,,29,-0.29205677063697566,-0.9564009842765224
3287,2019-07-28,ID,44,60,5,,,,,,,,,,,,,30,-0.403123429287972,-0.9151456172430186
3288,2019-08-04,ID,42,41,2,,,,,,,,,,,,,31,-0.5085311186492202,-0.8610436117673557
3289,2019-08-11,ID,37,49,5,,,,,,,,,,,,,32,-0.6068001458185934,-0.7948544414133533
3290,2019-08-18,ID,69,44,3,,,,,,,,,,,,,33,-0.6965510290629969,-0.7175072570443312
3291,2019-08-25,ID,45,35,4,,,,,,,,,,,,,34,-0.7765238627180426,-0.6300878435817109
3292,2019-09-01,ID,35,58,2,,,,,,,,,,,,,35,-0.845596003501826,-0.533823377964791
3293,2019-09-08,ID,34,57,3,,,,,,,,,,,,,36,-0.9027978299657435,-0.4300652022765204
3294,2019-09-15,ID,42,52,6,,,,,,,,,,,,,37,-0.9473263538541913,-0.32026985386283807
3295,2019-09-22,ID,56,49,3,,,,,,,,,,,,,38,-0.9785564922995039,-0.2059786187410985
3296,2019-09-29,ID,65,58,8,,,,,,,,,,,,,39,-0.9960498426152169,-0.08879589532293546
3297,2019-10-06,ID,65,21,4,,,,,,,,,,,,,40,-0.9995608365087943,0.02963332782255942
3298,2019-10-13,ID,61,75,4,,,,,,,,,,,,,41,-0.9890401873221641,0.14764656400248038
3299,2019-10-20,ID,85,53,5,,,,,,,,,,,,,42,-0.9646355819083585,0.263587166069068
3300,2019-10-27,ID,87,50,3,,,,,,,,,,,,,43,-0.9266896074318335,0.375827582114238
3301,2019-11-03,ID,60,73,5,,,,,,,,,,,,,44,-0.8757349421956372,0.48279220273074425
3302,2019-11-10,ID,55,65,3,,,,,,,,,,,,,45,-0.8124868780056815,0.5829794791144718
3303,2019-11-17,ID,80,89,4,,,,,,,,,,,,,46,-0.7378332790417279,0.6749830015182099
3304,2019-11-24,ID,49,59,3,,,,,,,,,,,,,47,-0.6528221181905214,0.7575112421616202
3305,2019-12-01,ID,58,32,6,,,,,,,,,,,,,48,-0.5586467658036526,0.8294056854502017
3306,2019-12-08,ID,73,50,6,,,,,,,,,,,,,49,-0.45662923739371375,0.889657090994747
3307,2019-12-15,ID,43,66,7,,,,,,,,,,,,,50,-0.34820163543439914,0.9374196611341208
3308,2019-12-22,ID,33,46,6,,,,,,,,,,,,,51,-0.23488604578098374,0.9720229140804107
3309,2019-12-29,ID,26,33,7,,,,,,,,,,,,,52,-0.11827317092136551,0.992981096013517
3310,2020-01-05,ID,79,76,5,,,0.0,0.0,0.0,0.0,,,,,,,1,0.1182731709213658,0.9929810960135169
3311,2020-01-12,ID,63,45,7,,,0.0,0.0,0.0,0.0,,,,,,,2,0.23488604578098368,0.9720229140804107
3312,2020-01-19,ID,58,44,10,,,0.0,0.0,0.0,0.0,,,,,,,3,0.34820163543439875,0.9374196611341209
3313,2020-01-26,ID,73,70,6,0.0,0.0,0.0,5.21,5.95,0.0,,,,,,,4,0.4566292373937131,0.8896570909947473
3314,2020-02-02,ID,81,62,3,0.0,0.0,0.0,5.21,5.95,0.0,,,,,,,5,0.5586467658036525,0.8294056854502018
3315,2020-02-09,ID,66,59,8,0.0,0.0,0.0,5.21,5.95,0.0,,,,,,,6,0.6528221181905216,0.7575112421616201
3316,2020-02-16,ID,64,53,4,0.0,0.0,0.0,5.21,5.95,0.0,11.0,3.0,14.0,0.0,-1.0,0.0,7,0.7378332790417272,0.6749830015182106
3317,2020-02-23,ID,39,75,6,0.0,0.0,0.0,5.21,5.95,0.0,12.0,7.0,44.0,9.0,2.0,-1.0,8,0.8124868780056813,0.5829794791144721
3318,2020-03-01,ID,66,48,5,0.0,0.0,0.0,5.21,5.95,0.0,21.0,15.0,53.0,16.0,4.0,-2.0,9,0.8757349421956369,0.48279220273074486
3319,2020-03-08,ID,68,47,4,0.0,0.0,8.33,7.81,8.93,0.0,17.0,14.0,66.0,14.0,3.0,-1.0,10,0.9266896074318334,0.3758275821142382
3320,2020-03-15,ID,48,49,29,4.0,0.0,32.41,25.52,29.17,0.0,2.0,26.0,28.0,2.0,-8.0,3.0,11,0.9646355819083586,0.2635871660690678
3321,2020-03-22,ID,71,48,62,42.0,0.0,37.96,28.65,32.74,0.0,-22.0,1.0,140.0,-11.0,-27.0,5.0,12,0.9890401873221639,0.14764656400248127
3322,2020-03-29,ID,58,55,100,281.0,5.0,87.96,68.75,69.64,62.5,-42.0,-18.0,25.0,-34.0,-38.0,10.0,13,0.9995608365087943,0.029633327822559667
3323,2020-04-05,ID,62,33,76,1078.0,10.0,87.96,70.31,71.43,62.5,-40.0,-14.0,30.0,-36.0,-39.0,10.0,14,0.9960498426152169,-0.08879589532293478
3324,2020-04-12,ID,78,52,64,1407.0,27.0,87.96,70.31,71.43,62.5,-51.0,-20.0,50.0,-40.0,-42.0,8.0,15,0.978556492299504,-0.20597861874109827
3325,2020-04-19,ID,64,49,86,1668.0,44.0,87.96,70.31,71.43,62.5,-21.0,-2.0,138.0,-26.0,-34.0,6.0,16,0.9473263538541914,-0.32026985386283763
3326,2020-04-26,ID,41,40,63,1897.0,56.0,87.96,70.31,71.43,62.5,-18.0,3.0,164.0,-19.0,-33.0,5.0,17,0.9027978299657434,-0.43006520227652056
3327,2020-05-03,ID,69,36,51,2061.0,64.0,69.44,55.73,54.76,62.5,-11.0,5.0,121.0,-14.0,-29.0,4.0,18,0.8455960035018261,-0.5338233779647907
3328,2020-05-10,ID,46,37,52,2230.0,67.0,67.59,54.69,53.57,62.5,-4.0,31.0,220.0,-3.0,-24.0,0.0,19,0.7765238627180424,-0.630087843581711
3329,2020-05-17,ID,84,74,57,2419.0,73.0,67.59,54.69,53.57,62.5,-2.0,11.0,159.0,0.0,-20.0,3.0,20,0.6965510290629972,-0.717507257044331
3330,2020-05-24,ID,69,55,45,2626.0,79.0,67.59,56.77,55.95,62.5,6.0,21.0,322.0,11.0,-21.0,0.0,21,0.6068001458185932,-0.7948544414133534
3331,2020-05-31,ID,44,49,37,2839.0,82.0,59.26,52.08,50.6,62.5,7.0,16.0,220.0,19.0,-11.0,0.0,22,0.5085311186492207,-0.8610436117673553
3332,2020-06-07,ID,47,62,48,3139.0,83.0,59.26,52.08,50.6,62.5,3.0,10.0,71.0,9.0,-15.0,3.0,23,0.4031234292879726,-0.9151456172430182
3333,2020-06-14,ID,71,36,40,3399.0,87.0,47.22,45.31,42.86,62.5,11.0,16.0,190.0,23.0,-11.0,0.0,24,0.29205677063697594,-0.9564009842765224
3334,2020-06-21,ID,46,52,34,4006.0,89.0,47.22,45.31,42.86,62.5,14.0,27.0,304.0,27.0,-10.0,-4.0,25,0.17689027512257316,-0.9842305779475968
3335,2020-06-28,ID,58,66,35,5322.0,91.0,56.02,50.26,48.51,62.5,8.0,13.0,175.0,29.0,-12.0,0.0,26,0.05924062789371414,-0.9982437317643215
3336,2020-07-05,ID,44,53,32,7733.0,93.0,56.02,50.26,48.51,62.5,4.0,13.0,328.0,36.0,-18.0,-2.0,27,-0.05924062789371389,-0.9982437317643215
3337,2020-07-12,ID,40,34,41,10903.0,102.0,56.02,50.26,48.51,62.5,9.0,20.0,299.0,31.0,-13.0,-1.0,28,-0.1768902751225729,-0.9842305779475968
3338,2020-07-19,ID,44,57,44,14874.0,119.0,56.02,51.04,49.4,62.5,,,,,,,29,-0.29205677063697566,-0.9564009842765224
3339,2020-07-26,ID,36,73,31,18178.0,146.0,56.02,47.92,49.4,37.5,,,,,,,30,-0.403123429287972,-0.9151456172430186
3340,2020-08-02,ID,59,75,31,21110.0,197.0,56.02,44.79,49.4,12.5,,,,,,,31,-0.5085311186492202,-0.8610436117673557
3341,2020-08-09,ID,28,53,29,24675.0,237.0,56.02,44.79,49.4,12.5,,,,,,,32,-0.6068001458185934,-0.7948544414133533
3342,2020-08-16,ID,39,49,26,27656.0,269.0,58.8,46.35,51.19,12.5,,,,,,,33,-0.6965510290629969,-0.7175072570443312
3343,2020-08-23,ID,45,72,25,29845.0,307.0,55.09,44.27,48.81,12.5,,,,,,,34,-0.7765238627180426,-0.6300878435817109
3344,2020-08-30,ID,80,69,35,31858.0,359.0,55.09,44.27,48.81,12.5,,,,,,,35,-0.845596003501826,-0.533823377964791
3345,2020-09-06,ID,53,44,26,33664.0,385.0,55.09,47.4,48.81,37.5,,,,,,,36,-0.9027978299657435,-0.4300652022765204
3346,2020-09-13,ID,68,86,20,35279.0,415.0,55.09,45.83,48.81,25.0,7.0,11.0,175.0,25.0,-14.0,-1.0,37,-0.9473263538541913,-0.32026985386283807
3347,2020-09-20,ID,59,82,16,37491.0,443.0,55.09,45.83,48.81,25.0,11.0,13.0,222.0,24.0,-12.0,-1.0,38,-0.9785564922995039,-0.2059786187410985
3348,2020-09-27,ID,48,35,16,40501.0,460.0,51.39,43.75,46.43,25.0,8.0,11.0,180.0,25.0,-12.0,0.0,39,-0.9960498426152169,-0.08879589532293546
3349,2020-10-04,ID,41,35,17,43964.0,482.0,51.39,43.75,46.43,25.0,8.0,11.0,160.0,25.0,-15.0,0.0,40,-0.9995608365087943,0.02963332782255942
3350,2020-10-11,ID,63,39,17,48066.0,507.0,51.39,43.75,46.43,25.0,4.0,8.0,125.0,19.0,-15.0,1.0,41,-0.9890401873221641,0.14764656400248038
3351,2020-10-18,ID,76,51,16,53092.0,528.0,51.39,43.75,46.43,25.0,5.0,7.0,116.0,17.0,-16.0,1.0,42,-0.9646355819083585,0.263587166069068
3352,2020-10-25,ID,66,72,16,59344.0,573.0,51.39,45.31,48.21,25.0,1.0,2.0,50.0,1.0,-16.0,3.0,43,-0.9266896074318335,0.375827582114238
3353,2020-11-01,ID,46,51,12,65088.0,630.0,51.39,47.4,50.6,25.0,1.0,1.0,95.0,1.0,-16.0,2.0,44,-0.8757349421956372,0.48279220273074425
3354,2020-11-08,ID,41,43,17,72961.0,686.0,51.39,47.4,50.6,25.0,-4.0,-2.0,12.0,-8.0,-17.0,4.0,45,-0.8124868780056815,0.5829794791144718
3355,2020-11-15,ID,43,49,17,82245.0,759.0,58.33,51.3,55.06,25.0,-6.0,-2.0,9.0,-10.0,-17.0,5.0,46,-0.7378332790417279,0.6749830015182099
3356,2020-11-22,ID,35,63,15,91653.0,849.0,62.04,53.39,57.44,25.0,-1.0,3.0,44.0,-5.0,-13.0,4.0,47,-0.6528221181905214,0.7575112421616202
3357,2020-11-29,ID,51,69,16,100484.0,920.0,62.04,53.39,57.44,25.0,-6.0,-6.0,41.0,3.0,-16.0,4.0,48,-0.5586467658036526,0.8294056854502017
3358,2020-12-06,ID,72,73,18,110510.0,1035.0,62.04,53.39,57.44,25.0,-2.0,1.0,41.0,-12.0,-13.0,4.0,49,-0.45662923739371375,0.889657090994747
3359,2020-12-13,ID,66,75,16,121179.0,1175.0,62.04,53.39,57.44,25.0,-5.0,1.0,12.0,-15.0,-14.0,5.0,50,-0.34820163543439914,0.9374196611341208
3360,2020-12-20,ID,42,81,17,129960.0,1280.0,62.04,55.89,60.3,25.0,6.0,10.0,25.0,-4.0,-10.0,3.0,51,-0.23488604578098374,0.9720229140804107
3361,2020-12-27,ID,22,37,22,136215.0,1354.0,62.04,59.01,60.3,50.0,-10.0,-10.0,29.0,-1.0,-17.0,4.0,52,-0.11827317092136551,0.992981096013517
3362,2021-01-03,ID,53,67,25,142507.0,1448.0,60.19,57.97,59.11,50.0,-7.0,-7.0,23.0,-3.0,-12.0,5.0,53,-2.4492935982947064e-16,1.0
3363,2021-01-10,ID,50,60,25,149667.0,1534.0,60.19,57.97,59.11,50.0,0.0,-1.0,24.0,-10.0,-12.0,4.0,1,0.1182731709213658,0.9929810960135169
3364,2021-01-17,ID,38,48,22,155554.0,1607.0,60.19,54.06,54.64,50.0,-5.0,-6.0,33.0,-12.0,-13.0,4.0,2,0.23488604578098368,0.9720229140804107
3365,2021-01-24,ID,67,88,23,159506.0,1669.0,58.33,56.93,57.92,50.0,-8.0,-7.0,21.0,-15.0,-13.0,4.0,3,0.34820163543439875,0.9374196611341209
3366,2021-01-31,ID,34,81,21,162683.0,1725.0,58.33,56.93,57.92,50.0,-1.0,-3.0,53.0,-7.0,-11.0,3.0,4,0.4566292373937131,0.8896570909947473
3367,2021-02-07,ID,47,61,18,165209.0,1767.0,51.39,50.94,51.07,50.0,-11.0,4.0,30.0,-13.0,-12.0,2.0,5,0.5586467658036525,0.8294056854502018
3368,2021-02-14,ID,48,70,23,167483.0,1803.0,51.39,50.94,51.07,50.0,3.0,9.0,11.0,-13.0,-12.0,4.0,6,0.6528221181905216,0.7575112421616201
3369,2021-02-21,ID,43,41,19,169150.0,1826.0,51.39,50.94,51.07,50.0,-2.0,-1.0,17.0,-2.0,-10.0,3.0,7,0.7378332790417272,0.6749830015182106
3370,2021-02-28,ID,61,50,24,171140.0,1860.0,50.0,48.59,48.39,50.0,4.0,3.0,35.0,6.0,-9.0,2.0,8,0.8124868780056813,0.5829794791144721
3371,2021-03-07,ID,43,66,22,172931.0,1879.0,50.0,48.59,48.39,50.0,9.0,7.0,88.0,15.0,-10.0,1.0,9,0.8757349421956369,0.48279220273074486
3372,2021-03-14,ID,53,47,18,175236.0,1910.0,50.0,49.84,49.82,50.0,15.0,10.0,137.0,12.0,-10.0,1.0,10,0.9266896074318334,0.3758275821142382
3373,2021-03-21,ID,49,64,20,177420.0,1941.0,50.0,49.84,49.82,50.0,19.0,9.0,84.0,26.0,-10.0,0.0,11,0.9646355819083586,0.2635871660690678
